occurred_at,event,anonymous_id,user_id,account_id,session_id,scale_id,assessment_id,report_id,channel,plan_tier,utm_source,utm_medium,utm_campaign,method,is_email_verified,status,format,generation_ms,device_type,locale,exp_onboarding_flow
2025-08-02T17:26:36Z,signup_completed,,u_01431,a_01431,s_5969fa6f,,,,email,free,,,,email_password,True,,,,desktop,en-US,control
2025-08-02T17:31:36Z,select_scale,,u_01431,a_01431,s_5969fa6f,sc_103,,,email,free,,,,,,,,,desktop,en-US,control
2025-08-02T17:33:36Z,submit_assessment,,u_01431,a_01431,s_5969fa6f,sc_103,as_14eb60d8b8,,email,free,,,,,,started,,,desktop,en-US,control
2025-08-02T17:41:36Z,submit_assessment,,u_01431,a_01431,s_5969fa6f,sc_103,as_14eb60d8b8,,email,free,,,,,,in_progress,,,desktop,en-US,control
2025-08-02T17:42:36Z,generate_report,,u_01431,a_01431,s_5969fa6f,sc_103,as_14eb60d8b8,r_7ff024f98f,email,free,,,,,,,pdf,3904,desktop,en-US,control
2025-08-02T17:45:36Z,submit_assessment,,u_01431,a_01431,s_5969fa6f,sc_103,as_14eb60d8b8,,email,free,,,,,,complete,,,desktop,en-US,control
2025-08-02T17:46:47Z,signup_completed,,u_01438,a_01438,s_6acf3281,,,,paid_search,free,,,,sso_google,True,,,,desktop,ca-ES,control
2025-08-02T17:48:47Z,select_scale,,u_01438,a_01438,s_6acf3281,sc_102,,,paid_search,free,,,,,,,,,desktop,ca-ES,control
2025-08-02T17:48:57Z,signup_completed,,u_00762,a_00762,s_e7dd8c54,,,,organic,pro,,,,sso_google,True,,,,desktop,es-ES,control
2025-08-02T17:50:47Z,submit_assessment,,u_01438,a_01438,s_6acf3281,sc_102,as_6ec0dfcf31,,paid_search,free,,,,,,started,,,desktop,ca-ES,control
2025-08-02T17:52:57Z,select_scale,,u_00762,a_00762,s_e7dd8c54,sc_105,,,organic,pro,,,,,,,,,desktop,es-ES,control
2025-08-02T18:03:47Z,submit_assessment,,u_01438,a_01438,s_6acf3281,sc_102,as_6ec0dfcf31,,paid_search,free,,,,,,complete,,,desktop,ca-ES,control
2025-08-02T18:06:47Z,submit_assessment,,u_01438,a_01438,s_6acf3281,sc_102,as_6ec0dfcf31,,paid_search,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-08-02T18:54:54Z,signup_completed,,u_00768,a_00768,s_f15f2491,,,,email,free,,,,email_password,True,,,,desktop,es-ES,control
2025-08-02T18:55:54Z,select_scale,,u_00768,a_00768,s_f15f2491,sc_105,,,email,free,,,,,,,,,desktop,es-ES,control
2025-08-02T19:02:54Z,submit_assessment,,u_00768,a_00768,s_f15f2491,sc_105,as_0ba08e273e,,email,free,,,,,,started,,,desktop,es-ES,control
2025-08-02T19:10:54Z,submit_assessment,,u_00768,a_00768,s_f15f2491,sc_105,as_0ba08e273e,,email,free,,,,,,in_progress,,,desktop,es-ES,control
2025-08-02T19:11:31Z,signup_completed,,u_00112,a_00112,s_e257a16c,,,,paid_search,business,,,,sso_google,True,,,,desktop,ca-ES,control
2025-08-02T19:14:31Z,select_scale,,u_00112,a_00112,s_e257a16c,sc_105,,,paid_search,business,,,,,,,,,desktop,ca-ES,control
2025-08-02T19:15:54Z,submit_assessment,,u_00768,a_00768,s_f15f2491,sc_105,as_0ba08e273e,,email,free,,,,,,complete,,,desktop,es-ES,control
2025-08-02T19:16:54Z,generate_report,,u_00768,a_00768,s_f15f2491,sc_105,as_0ba08e273e,r_6635821cda,email,free,,,,,,,web,1659,desktop,es-ES,control
2025-08-02T19:29:54Z,signup_completed,,u_00905,a_00905,s_8cf75ae7,,,,email,free,,,,sso_azure,True,,,,desktop,ca-ES,control
2025-08-02T19:30:54Z,select_scale,,u_00905,a_00905,s_8cf75ae7,sc_104,,,email,free,,,,,,,,,desktop,ca-ES,control
2025-08-02T19:36:54Z,submit_assessment,,u_00905,a_00905,s_8cf75ae7,sc_104,as_9d568aa720,,email,free,,,,,,started,,,desktop,ca-ES,control
2025-08-02T19:38:56Z,signup_completed,,u_00845,a_00845,s_b199a6e9,,,,email,free,,,,sso_google,True,,,,desktop,es-ES,control
2025-08-02T19:39:54Z,submit_assessment,,u_00905,a_00905,s_8cf75ae7,sc_104,as_9d568aa720,,email,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-08-02T19:40:56Z,select_scale,,u_00845,a_00845,s_b199a6e9,sc_103,,,email,free,,,,,,,,,desktop,es-ES,control
2025-08-02T19:43:34Z,signup_completed,,u_00546,a_00546,s_52f025d8,,,,paid_search,pro,,,,sso_azure,True,,,,mobile,en-US,control
2025-08-02T19:43:54Z,submit_assessment,,u_00905,a_00905,s_8cf75ae7,sc_104,as_9d568aa720,,email,free,,,,,,complete,,,desktop,ca-ES,control
2025-08-02T19:44:56Z,submit_assessment,,u_00845,a_00845,s_b199a6e9,sc_103,as_4dd92fc9f3,,email,free,,,,,,started,,,desktop,es-ES,control
2025-08-02T19:46:34Z,select_scale,,u_00546,a_00546,s_52f025d8,sc_101,,,paid_search,pro,,,,,,,,,mobile,en-US,control
2025-08-02T19:50:56Z,submit_assessment,,u_00845,a_00845,s_b199a6e9,sc_103,as_4dd92fc9f3,,email,free,,,,,,complete,,,desktop,es-ES,control
2025-08-02T19:52:34Z,submit_assessment,,u_00546,a_00546,s_52f025d8,sc_101,as_d0ecdfd721,,paid_search,pro,,,,,,started,,,mobile,en-US,control
2025-08-02T19:53:56Z,submit_assessment,,u_00845,a_00845,s_b199a6e9,sc_103,as_4dd92fc9f3,,email,free,,,,,,in_progress,,,desktop,es-ES,control
2025-08-02T19:54:34Z,submit_assessment,,u_00546,a_00546,s_52f025d8,sc_101,as_d0ecdfd721,,paid_search,pro,,,,,,complete,,,mobile,en-US,control
2025-08-02T19:56:34Z,submit_assessment,,u_00546,a_00546,s_52f025d8,sc_101,as_d0ecdfd721,,paid_search,pro,,,,,,in_progress,,,mobile,en-US,control
2025-08-02T19:59:30Z,signup_completed,,u_00812,a_00812,s_bfe1d4b8,,,,direct,free,,,,sso_google,True,,,,desktop,fr-FR,control
2025-08-02T20:00:30Z,select_scale,,u_00812,a_00812,s_bfe1d4b8,sc_105,,,direct,free,,,,,,,,,desktop,fr-FR,control
2025-08-02T20:02:30Z,submit_assessment,,u_00812,a_00812,s_bfe1d4b8,sc_105,as_99785ff0f2,,direct,free,,,,,,started,,,desktop,fr-FR,control
2025-08-02T20:08:30Z,submit_assessment,,u_00812,a_00812,s_bfe1d4b8,sc_105,as_99785ff0f2,,direct,free,,,,,,in_progress,,,desktop,fr-FR,control
2025-08-02T20:12:30Z,submit_assessment,,u_00812,a_00812,s_bfe1d4b8,sc_105,as_99785ff0f2,,direct,free,,,,,,complete,,,desktop,fr-FR,control
2025-08-02T20:15:41Z,signup_completed,,u_01080,a_01080,s_4de62d7c,,,,paid_search,free,,,,email_password,True,,,,mobile,es-ES,control
2025-08-02T20:18:41Z,select_scale,,u_01080,a_01080,s_4de62d7c,sc_101,,,paid_search,free,,,,,,,,,mobile,es-ES,control
2025-08-02T20:52:44Z,signup_completed,,u_00343,a_00343,s_62663412,,,,email,business,,,,email_password,True,,,,desktop,es-ES,control
2025-08-02T20:55:44Z,select_scale,,u_00343,a_00343,s_62663412,sc_103,,,email,business,,,,,,,,,desktop,es-ES,control
2025-08-03T09:17:06Z,signup_completed,,u_01017,a_01017,s_2dc9c72a,,,,paid_search,free,,,,email_password,True,,,,mobile,fr-FR,control
2025-08-03T09:18:06Z,select_scale,,u_01017,a_01017,s_2dc9c72a,sc_101,,,paid_search,free,,,,,,,,,mobile,fr-FR,control
2025-08-03T09:24:06Z,submit_assessment,,u_01017,a_01017,s_2dc9c72a,sc_101,as_c01282bac4,,paid_search,free,,,,,,started,,,mobile,fr-FR,control
2025-08-03T09:31:06Z,submit_assessment,,u_01017,a_01017,s_2dc9c72a,sc_101,as_c01282bac4,,paid_search,free,,,,,,in_progress,,,mobile,fr-FR,control
2025-08-03T09:33:42Z,signup_completed,,u_00820,a_00820,s_626be630,,,,paid_search,free,,,,email_password,True,,,,desktop,ca-ES,control
2025-08-03T09:36:42Z,select_scale,,u_00820,a_00820,s_626be630,sc_101,,,paid_search,free,,,,,,,,,desktop,ca-ES,control
2025-08-03T09:38:06Z,submit_assessment,,u_01017,a_01017,s_2dc9c72a,sc_101,as_c01282bac4,,paid_search,free,,,,,,complete,,,mobile,fr-FR,control
2025-08-03T10:18:19Z,signup_completed,,u_00793,a_00793,s_959ee9bd,,,,organic,free,,,,email_password,True,,,,desktop,en-US,control
2025-08-03T10:20:19Z,select_scale,,u_00793,a_00793,s_959ee9bd,sc_104,,,organic,free,,,,,,,,,desktop,en-US,control
2025-08-03T11:01:17Z,signup_completed,,u_01181,a_01181,s_d62306b7,,,,direct,free,,,,sso_google,True,,,,desktop,en-US,control
2025-08-03T11:44:18Z,signup_completed,,u_01220,a_01220,s_260f9ada,,,,organic,pro,,,,email_password,True,,,,desktop,en-US,control
2025-08-03T12:23:51Z,signup_completed,,u_00257,a_00257,s_5a568d9e,,,,referral,free,,,,email_password,True,,,,desktop,en-US,control
2025-08-03T12:26:11Z,signup_completed,,u_00829,a_00829,s_9ed9734a,,,,organic,pro,,,,sso_google,True,,,,mobile,fr-FR,control
2025-08-03T12:26:51Z,select_scale,,u_00257,a_00257,s_5a568d9e,sc_103,,,referral,free,,,,,,,,,desktop,en-US,control
2025-08-03T12:30:11Z,select_scale,,u_00829,a_00829,s_9ed9734a,sc_101,,,organic,pro,,,,,,,,,mobile,fr-FR,control
2025-08-03T12:39:38Z,signup_completed,,u_01203,a_01203,s_0f1668b1,,,,paid_search,pro,,,,sso_azure,True,,,,desktop,fr-FR,control
2025-08-03T12:44:38Z,select_scale,,u_01203,a_01203,s_0f1668b1,sc_105,,,paid_search,pro,,,,,,,,,desktop,fr-FR,control
2025-08-03T12:58:56Z,signup_completed,,u_01070,a_01070,s_ea905167,,,,paid_search,pro,,,,email_password,True,,,,desktop,en-US,control
2025-08-03T13:08:29Z,signup_completed,,u_00743,a_00743,s_7283a3ec,,,,email,free,,,,email_password,True,,,,desktop,es-ES,control
2025-08-03T13:12:29Z,submit_assessment,,u_00743,a_00743,s_7283a3ec,sc_103,as_17f483558d,,email,free,,,,,,started,,,desktop,es-ES,control
2025-08-03T13:13:29Z,select_scale,,u_00743,a_00743,s_7283a3ec,sc_103,,,email,free,,,,,,,,,desktop,es-ES,control
2025-08-03T13:15:00Z,signup_completed,,u_01285,a_01285,s_e6bca40e,,,,paid_search,business,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-03T13:16:00Z,select_scale,,u_01285,a_01285,s_e6bca40e,sc_101,,,paid_search,business,,,,,,,,,desktop,fr-FR,control
2025-08-03T13:18:29Z,submit_assessment,,u_00743,a_00743,s_7283a3ec,sc_103,as_17f483558d,,email,free,,,,,,in_progress,,,desktop,es-ES,control
2025-08-03T13:20:29Z,submit_assessment,,u_00743,a_00743,s_7283a3ec,sc_103,as_17f483558d,,email,free,,,,,,complete,,,desktop,es-ES,control
2025-08-03T13:25:00Z,submit_assessment,,u_01285,a_01285,s_e6bca40e,sc_101,as_23a3040cc6,,paid_search,business,,,,,,started,,,desktop,fr-FR,control
2025-08-03T13:25:45Z,signup_completed,,u_00849,a_00849,s_b2fdac0b,,,,direct,free,,,,email_password,True,,,,desktop,en-US,control
2025-08-03T13:26:45Z,select_scale,,u_00849,a_00849,s_b2fdac0b,sc_105,,,direct,free,,,,,,,,,desktop,en-US,control
2025-08-03T13:27:00Z,submit_assessment,,u_01285,a_01285,s_e6bca40e,sc_101,as_23a3040cc6,,paid_search,business,,,,,,in_progress,,,desktop,fr-FR,control
2025-08-03T13:27:00Z,submit_assessment,,u_01285,a_01285,s_e6bca40e,sc_101,as_23a3040cc6,,paid_search,business,,,,,,complete,,,desktop,fr-FR,control
2025-08-03T13:50:03Z,signup_completed,,u_00065,a_00065,s_01af7ab9,,,,organic,free,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-03T13:55:03Z,select_scale,,u_00065,a_00065,s_01af7ab9,sc_101,,,organic,free,,,,,,,,,desktop,fr-FR,control
2025-08-03T14:01:29Z,signup_completed,,u_00088,a_00088,s_51ac0d6b,,,,direct,pro,,,,sso_google,True,,,,desktop,fr-FR,control
2025-08-03T14:05:29Z,select_scale,,u_00088,a_00088,s_51ac0d6b,sc_101,,,direct,pro,,,,,,,,,desktop,fr-FR,control
2025-08-03T14:09:29Z,submit_assessment,,u_00088,a_00088,s_51ac0d6b,sc_101,as_eb62566093,,direct,pro,,,,,,started,,,desktop,fr-FR,control
2025-08-03T14:11:29Z,submit_assessment,,u_00088,a_00088,s_51ac0d6b,sc_101,as_eb62566093,,direct,pro,,,,,,in_progress,,,desktop,fr-FR,control
2025-08-03T14:14:44Z,signup_completed,,u_01301,a_01301,s_660c6c40,,,,organic,free,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-03T14:17:44Z,select_scale,,u_01301,a_01301,s_660c6c40,sc_103,,,organic,free,,,,,,,,,desktop,fr-FR,control
2025-08-03T14:23:29Z,submit_assessment,,u_00088,a_00088,s_51ac0d6b,sc_101,as_eb62566093,,direct,pro,,,,,,complete,,,desktop,fr-FR,control
2025-08-03T14:31:10Z,signup_completed,,u_00801,a_00801,s_12d7226f,,,,paid_search,free,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-03T14:34:10Z,select_scale,,u_00801,a_00801,s_12d7226f,sc_103,,,paid_search,free,,,,,,,,,desktop,fr-FR,control
2025-08-03T14:39:10Z,submit_assessment,,u_00801,a_00801,s_12d7226f,sc_103,as_95536c5bb6,,paid_search,free,,,,,,started,,,desktop,fr-FR,control
2025-08-03T14:41:10Z,submit_assessment,,u_00801,a_00801,s_12d7226f,sc_103,as_95536c5bb6,,paid_search,free,,,,,,in_progress,,,desktop,fr-FR,control
2025-08-03T14:43:10Z,submit_assessment,,u_00801,a_00801,s_12d7226f,sc_103,as_95536c5bb6,,paid_search,free,,,,,,complete,,,desktop,fr-FR,control
2025-08-03T14:51:06Z,signup_completed,,u_00981,a_00981,s_bf6e5c6e,,,,referral,pro,,,,sso_google,True,,,,desktop,ca-ES,control
2025-08-03T14:53:57Z,signup_completed,,u_00899,a_00899,s_ed1137c0,,,,organic,free,,,,sso_google,True,,,,desktop,es-ES,control
2025-08-03T14:54:06Z,select_scale,,u_00981,a_00981,s_bf6e5c6e,sc_105,,,referral,pro,,,,,,,,,desktop,ca-ES,control
2025-08-03T14:54:06Z,submit_assessment,,u_00981,a_00981,s_bf6e5c6e,sc_105,as_98da1f9cd8,,referral,pro,,,,,,started,,,desktop,ca-ES,control
2025-08-03T14:56:57Z,select_scale,,u_00899,a_00899,s_ed1137c0,sc_104,,,organic,free,,,,,,,,,desktop,es-ES,control
2025-08-03T14:57:57Z,submit_assessment,,u_00899,a_00899,s_ed1137c0,sc_104,as_1965af70f0,,organic,free,,,,,,started,,,desktop,es-ES,control
2025-08-03T15:00:06Z,generate_report,,u_00981,a_00981,s_bf6e5c6e,sc_105,as_98da1f9cd8,r_6391459a82,referral,pro,,,,,,,web,1769,desktop,ca-ES,control
2025-08-03T15:00:57Z,submit_assessment,,u_00899,a_00899,s_ed1137c0,sc_104,as_1965af70f0,,organic,free,,,,,,in_progress,,,desktop,es-ES,control
2025-08-03T15:03:06Z,submit_assessment,,u_00981,a_00981,s_bf6e5c6e,sc_105,as_98da1f9cd8,,referral,pro,,,,,,in_progress,,,desktop,ca-ES,control
2025-08-03T15:07:06Z,submit_assessment,,u_00981,a_00981,s_bf6e5c6e,sc_105,as_98da1f9cd8,,referral,pro,,,,,,complete,,,desktop,ca-ES,control
2025-08-03T15:12:57Z,submit_assessment,,u_00899,a_00899,s_ed1137c0,sc_104,as_1965af70f0,,organic,free,,,,,,complete,,,desktop,es-ES,control
2025-08-03T15:16:22Z,signup_completed,,u_00183,a_00183,s_3c6ca38c,,,,email,free,,,,sso_google,True,,,,mobile,en-US,control
2025-08-03T15:19:22Z,select_scale,,u_00183,a_00183,s_3c6ca38c,sc_105,,,email,free,,,,,,,,,mobile,en-US,control
2025-08-03T15:23:57Z,generate_report,,u_00899,a_00899,s_ed1137c0,sc_104,as_1965af70f0,r_0f79347034,organic,free,,,,,,,pdf,2525,desktop,es-ES,control
2025-08-03T15:30:06Z,signup_completed,,u_00933,a_00933,s_da202352,,,,organic,free,,,,sso_google,True,,,,desktop,en-US,control
2025-08-03T15:34:06Z,select_scale,,u_00933,a_00933,s_da202352,sc_102,,,organic,free,,,,,,,,,desktop,en-US,control
2025-08-03T15:46:49Z,signup_completed,,u_00430,a_00430,s_7e883e07,,,,paid_search,free,,,,email_password,True,,,,desktop,en-US,control
2025-08-03T15:50:49Z,select_scale,,u_00430,a_00430,s_7e883e07,sc_101,,,paid_search,free,,,,,,,,,desktop,en-US,control
2025-08-03T15:56:26Z,signup_completed,,u_01485,a_01485,s_4011805e,,,,paid_search,free,,,,sso_google,True,,,,mobile,es-ES,control
2025-08-03T15:59:26Z,select_scale,,u_01485,a_01485,s_4011805e,sc_105,,,paid_search,free,,,,,,,,,mobile,es-ES,control
2025-08-03T16:36:57Z,signup_completed,,u_00232,a_00232,s_eb799a87,,,,paid_search,free,,,,email_password,True,,,,tablet,es-ES,control
2025-08-03T16:38:57Z,select_scale,,u_00232,a_00232,s_eb799a87,sc_102,,,paid_search,free,,,,,,,,,tablet,es-ES,control
2025-08-03T17:09:03Z,signup_completed,,u_00297,a_00297,s_e0acfef3,,,,organic,business,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-03T17:10:03Z,select_scale,,u_00297,a_00297,s_e0acfef3,sc_103,,,organic,business,,,,,,,,,desktop,fr-FR,control
2025-08-03T17:19:03Z,submit_assessment,,u_00297,a_00297,s_e0acfef3,sc_103,as_dda506f52d,,organic,business,,,,,,started,,,desktop,fr-FR,control
2025-08-03T17:22:03Z,submit_assessment,,u_00297,a_00297,s_e0acfef3,sc_103,as_dda506f52d,,organic,business,,,,,,complete,,,desktop,fr-FR,control
2025-08-03T17:29:03Z,submit_assessment,,u_00297,a_00297,s_e0acfef3,sc_103,as_dda506f52d,,organic,business,,,,,,in_progress,,,desktop,fr-FR,control
2025-08-03T17:31:03Z,generate_report,,u_00297,a_00297,s_e0acfef3,sc_103,as_dda506f52d,r_6192e2a37a,organic,business,,,,,,,web,2961,desktop,fr-FR,control
2025-08-03T18:18:20Z,signup_completed,,u_00975,a_00975,s_df1622f7,,,,paid_search,free,,,,sso_google,True,,,,mobile,en-US,control
2025-08-03T18:19:20Z,select_scale,,u_00975,a_00975,s_df1622f7,sc_104,,,paid_search,free,,,,,,,,,mobile,en-US,control
2025-08-03T19:31:50Z,signup_completed,,u_00477,a_00477,s_90ce5bcb,,,,organic,pro,,,,sso_google,True,,,,desktop,ca-ES,control
2025-08-03T20:44:15Z,signup_completed,,u_01307,a_01307,s_64dda140,,,,organic,pro,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-03T20:47:20Z,signup_completed,,u_00605,a_00605,s_54ab11fa,,,,referral,free,,,,email_password,True,,,,desktop,en-US,control
2025-08-03T20:48:15Z,select_scale,,u_01307,a_01307,s_64dda140,sc_103,,,organic,pro,,,,,,,,,desktop,fr-FR,control
2025-08-04T09:24:03Z,signup_completed,,u_00387,a_00387,s_26939934,,,,organic,free,,,,sso_google,True,,,,mobile,fr-FR,control
2025-08-04T09:29:03Z,select_scale,,u_00387,a_00387,s_26939934,sc_102,,,organic,free,,,,,,,,,mobile,fr-FR,control
2025-08-04T09:33:03Z,submit_assessment,,u_00387,a_00387,s_26939934,sc_102,as_9dbfd0f4ea,,organic,free,,,,,,in_progress,,,mobile,fr-FR,control
2025-08-04T09:33:09Z,signup_completed,,u_00117,a_00117,s_ce735b3f,,,,organic,free,,,,email_password,True,,,,mobile,es-ES,control
2025-08-04T09:34:03Z,submit_assessment,,u_00387,a_00387,s_26939934,sc_102,as_9dbfd0f4ea,,organic,free,,,,,,started,,,mobile,fr-FR,control
2025-08-04T09:34:03Z,submit_assessment,,u_00387,a_00387,s_26939934,sc_102,as_9dbfd0f4ea,,organic,free,,,,,,complete,,,mobile,fr-FR,control
2025-08-04T09:42:40Z,signup_completed,,u_00110,a_00110,s_39f1e3e3,,,,paid_search,free,,,,sso_azure,True,,,,mobile,es-ES,control
2025-08-04T09:46:40Z,select_scale,,u_00110,a_00110,s_39f1e3e3,sc_105,,,paid_search,free,,,,,,,,,mobile,es-ES,control
2025-08-04T09:46:40Z,submit_assessment,,u_00110,a_00110,s_39f1e3e3,sc_105,as_768d05d37a,,paid_search,free,,,,,,started,,,mobile,es-ES,control
2025-08-04T09:54:40Z,submit_assessment,,u_00110,a_00110,s_39f1e3e3,sc_105,as_768d05d37a,,paid_search,free,,,,,,in_progress,,,mobile,es-ES,control
2025-08-04T09:55:25Z,signup_completed,,u_01103,a_01103,s_f55be49f,,,,organic,free,,,,email_password,True,,,,mobile,en-US,control
2025-08-04T10:01:40Z,submit_assessment,,u_00110,a_00110,s_39f1e3e3,sc_105,as_768d05d37a,,paid_search,free,,,,,,complete,,,mobile,es-ES,control
2025-08-04T10:32:18Z,signup_completed,,u_00149,a_00149,s_aee72ec4,,,,organic,business,,,,email_password,True,,,,desktop,ca-ES,control
2025-08-04T11:04:57Z,signup_completed,,u_00012,a_00012,s_264f3059,,,,organic,free,,,,sso_google,True,,,,desktop,ca-ES,control
2025-08-04T11:05:59Z,signup_completed,,u_00199,a_00199,s_357793b4,,,,paid_search,free,,,,sso_google,True,,,,desktop,ca-ES,control
2025-08-04T11:06:59Z,select_scale,,u_00199,a_00199,s_357793b4,sc_102,,,paid_search,free,,,,,,,,,desktop,ca-ES,control
2025-08-04T11:09:57Z,select_scale,,u_00012,a_00012,s_264f3059,sc_102,,,organic,free,,,,,,,,,desktop,ca-ES,control
2025-08-04T11:10:57Z,submit_assessment,,u_00012,a_00012,s_264f3059,sc_102,as_383fc11a9f,,organic,free,,,,,,started,,,desktop,ca-ES,control
2025-08-04T11:10:59Z,submit_assessment,,u_00199,a_00199,s_357793b4,sc_102,as_16857bfed6,,paid_search,free,,,,,,started,,,desktop,ca-ES,control
2025-08-04T11:10:59Z,submit_assessment,,u_00199,a_00199,s_357793b4,sc_102,as_16857bfed6,,paid_search,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-08-04T11:16:57Z,generate_report,,u_00012,a_00012,s_264f3059,sc_102,as_383fc11a9f,r_40c314978b,organic,free,,,,,,,web,3199,desktop,ca-ES,control
2025-08-04T11:18:59Z,submit_assessment,,u_00199,a_00199,s_357793b4,sc_102,as_16857bfed6,,paid_search,free,,,,,,complete,,,desktop,ca-ES,control
2025-08-04T11:24:57Z,submit_assessment,,u_00012,a_00012,s_264f3059,sc_102,as_383fc11a9f,,organic,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-08-04T11:25:57Z,submit_assessment,,u_00012,a_00012,s_264f3059,sc_102,as_383fc11a9f,,organic,free,,,,,,complete,,,desktop,ca-ES,control
2025-08-04T11:33:16Z,signup_completed,,u_01235,a_01235,s_946186d8,,,,organic,pro,,,,email_password,True,,,,desktop,es-ES,control
2025-08-04T11:34:16Z,select_scale,,u_01235,a_01235,s_946186d8,sc_105,,,organic,pro,,,,,,,,,desktop,es-ES,control
2025-08-04T11:41:16Z,submit_assessment,,u_01235,a_01235,s_946186d8,sc_105,as_944075010c,,organic,pro,,,,,,started,,,desktop,es-ES,control
2025-08-04T11:43:16Z,submit_assessment,,u_01235,a_01235,s_946186d8,sc_105,as_944075010c,,organic,pro,,,,,,in_progress,,,desktop,es-ES,control
2025-08-04T11:52:02Z,signup_completed,,u_00005,a_00005,s_6212a7d0,,,,email,free,,,,email_password,True,,,,desktop,ca-ES,control
2025-08-04T11:52:16Z,submit_assessment,,u_01235,a_01235,s_946186d8,sc_105,as_944075010c,,organic,pro,,,,,,complete,,,desktop,es-ES,control
2025-08-04T12:23:33Z,signup_completed,,u_01198,a_01198,s_b64ba851,,,,direct,free,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-04T12:27:33Z,select_scale,,u_01198,a_01198,s_b64ba851,sc_105,,,direct,free,,,,,,,,,desktop,fr-FR,control
2025-08-04T12:31:33Z,submit_assessment,,u_01198,a_01198,s_b64ba851,sc_105,as_7f64aaea05,,direct,free,,,,,,started,,,desktop,fr-FR,control
2025-08-04T12:39:47Z,signup_completed,,u_01478,a_01478,s_518d344f,,,,direct,free,,,,email_password,True,,,,mobile,es-ES,control
2025-08-04T12:42:08Z,signup_completed,,u_01067,a_01067,s_e0b07976,,,,referral,pro,,,,email_password,True,,,,tablet,ca-ES,control
2025-08-04T12:42:33Z,submit_assessment,,u_01198,a_01198,s_b64ba851,sc_105,as_7f64aaea05,,direct,free,,,,,,in_progress,,,desktop,fr-FR,control
2025-08-04T12:42:47Z,submit_assessment,,u_01478,a_01478,s_518d344f,sc_105,as_baf10a21aa,,direct,free,,,,,,started,,,mobile,es-ES,control
2025-08-04T12:43:47Z,select_scale,,u_01478,a_01478,s_518d344f,sc_105,,,direct,free,,,,,,,,,mobile,es-ES,control
2025-08-04T12:44:33Z,submit_assessment,,u_01198,a_01198,s_b64ba851,sc_105,as_7f64aaea05,,direct,free,,,,,,complete,,,desktop,fr-FR,control
2025-08-04T12:45:08Z,select_scale,,u_01067,a_01067,s_e0b07976,sc_105,,,referral,pro,,,,,,,,,tablet,ca-ES,control
2025-08-04T12:49:08Z,submit_assessment,,u_01067,a_01067,s_e0b07976,sc_105,as_aa2a351f02,,referral,pro,,,,,,started,,,tablet,ca-ES,control
